Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MIR1273C	100422821	0	0	0	0	0	no	11217-052_1_1-11
MIR1275	100302123	0	0	0	0	0	no	11217-052_1_1-11
MIR1276	100302121	23	3.6459	0.3026	11.9115	0.64	yes	11217-052_1_1-11
MIR1277	100302214	1	0.1687	0.0132	0.5511	0.31	no	11217-052_1_1-11
MIR1278	100302163	3	0.4873	0.0395	1.592	0.39	no	11217-052_1_1-11
MIR1279	100302182	0	0	0	0	0	no	11217-052_1_1-11
MIR128-1	406915	9	1.4441	0.1184	4.7179	0.5	yes	11217-052_1_1-11
MIR128-2	406916	0	0	0	0	0	no	11217-052_1_1-11
MIR1281	100302237	2	0.4873	0.0263	1.592	0.39	no	11217-052_1_1-11
MIR1282	100302254	65	8.4673	0.8552	27.6635	0.79	yes	11217-052_1_1-11
MIR1283-1	100302265	1	0.1512	0.0132	0.4941	0.3	no	11217-052_1_1-11
MIR1283-2	100302205	0	0	0	0	0	no	11217-052_1_1-11
MIR1284	100302112	23	2.5217	0.3026	8.2388	0.57	yes	11217-052_1_1-11
MIR1285-1	100302218	8	1.253	0.1053	4.0938	0.48	yes	11217-052_1_1-11
MIR1285-2	100302268	0	0	0	0	0	no	11217-052_1_1-11
MIR1286	100302118	6	1.0121	0.0789	3.3065	0.45	yes	11217-052_1_1-11
MIR1287	100302133	0	0	0	0	0	no	11217-052_1_1-11
MIR1288	100302124	6	1.0526	0.0789	3.4388	0.46	yes	11217-052_1_1-11
MIR1289-1	100302125	2	0.1827	0.0263	0.597	0.31	no	11217-052_1_1-11
MIR1289-2	100302134	0	0	0	0	0	no	11217-052_1_1-11
MIR129-1	406917	0	0	0	0	0	no	11217-052_1_1-11
MIR129-2	406918	0	0	0	0	0	no	11217-052_1_1-11
MIR1290	100302276	16	2.6989	0.2105	8.8174	0.59	yes	11217-052_1_1-11
MIR1292	100302138	1	0.1993	0.0132	0.6513	0.32	no	11217-052_1_1-11
MIR1293	100302220	0	0	0	0	0	no	11217-052_1_1-11
MIR1294	100302181	1	0.0927	0.0132	0.3027	0.27	no	11217-052_1_1-11
MIR1295A	100302178	4	0.6662	0.0526	2.1764	0.41	yes	11217-052_1_1-11
MIR1295B	100847009	263	57.6711	3.4603	188.417	0.97	yes	11217-052_1_1-11
MIR1296	100302150	17	2.4312	0.2237	7.9429	0.57	yes	11217-052_1_1-11
MIR1297	100302187	0	0	0	0	0	no	11217-052_1_1-11
MIR1298	100302153	0	0	0	0	0	no	11217-052_1_1-11
MIR1299	100302167	3	0.4756	0.0395	1.5537	0.38	no	11217-052_1_1-11
MIR1301	100302246	5	0.8023	0.0658	2.621	0.43	yes	11217-052_1_1-11
MIR1302-1	100302227	0	0	0	0	0	no	11217-052_1_1-11
MIR1302-4	100302130	0	0	0	0	0	no	11217-052_1_1-11
MIR1302-5	100302146	9	0.7894	0.1184	2.5791	0.43	yes	11217-052_1_1-11
MIR1302-6	100302140	0	0	0	0	0	no	11217-052_1_1-11
MIR1302-7	100302147	0	0	0	0	0	no	11217-052_1_1-11
MIR1302-8	100302223	0	0	0	0	0	no	11217-052_1_1-11
MIR1303	100302284	25	3.8247	0.3289	12.4956	0.65	yes	11217-052_1_1-11
MIR1305	100302270	0	0	0	0	0	no	11217-052_1_1-11
MIR1306	100302197	0	0	0	0	0	no	11217-052_1_1-11
MIR1307	100302174	1	0.0883	0.0132	0.2885	0.27	no	11217-052_1_1-11
MIR130A	406919	9	1.3305	0.1184	4.3468	0.48	yes	11217-052_1_1-11
MIR130B	406920	1	0.1605	0.0132	0.5242	0.3	no	11217-052_1_1-11
MIR132	406921	0	0	0	0	0	no	11217-052_1_1-11
MIR1321	100302171	0	0	0	0	0	no	11217-052_1_1-11
MIR1322	100302166	9	1.6678	0.1184	5.4488	0.51	yes	11217-052_1_1-11
MIR1323	100302255	0	0	0	0	0	no	11217-052_1_1-11
MIR1324	100302212	0	0	0	0	0	no	11217-052_1_1-11
MIR133A1	406922	0	0	0	0	0	no	11217-052_1_1-11
MIR133A2	406923	0	0	0	0	0	no	11217-052_1_1-11
MIR133B	442890	0	0	0	0	0	no	11217-052_1_1-11
MIR134	406924	5	0.9012	0.0658	2.9442	0.44	yes	11217-052_1_1-11
MIR1343	100616437	11	1.7229	0.1447	5.629	0.52	yes	11217-052_1_1-11
MIR135A1	406925	1	0.1462	0.0132	0.4776	0.3	no	11217-052_1_1-11
